region,filename,highway,bicycle,cycleway,lanes,maxspeed,oneway,label
portland,w337667437_n3872031406.jpg,secondary,designated,shared_lane,2,30 mph,yes,1
portland,w117446017_n40671302.jpg,secondary,,,1,,yes,0
portland,w502480492_n176434258.jpg,tertiary,designated,lane,2,25 mph,,1
portland,w6351484_n5766686132.jpg,secondary,designated,lane,2,30 mph,,1
portland,w428246436_n4273751351.jpg,secondary,yes,,3,30 mph,,1
portland,w6514305_n3245489840.jpg,tertiary,designated,,2,30 mph,,1
portland,w117446030_n1382052086.jpg,secondary,designated,,2,25 mph,yes,1
portland,w154025528_n1393021960.jpg,secondary,,,,25 mph,,0
portland,w60420564_n2039162905.jpg,primary,designated,lane,2,35 mph,,1
portland,w625479012_n3276159639.jpg,primary,,,4,35 mph,,0
portland,w126301285_n1400441290.jpg,tertiary,designated,,,30 mph,yes,1
portland,w188813345_n1994367461.jpg,tertiary,designated,lane,,35 mph,,1
portland,w428250561_n4273787310.jpg,secondary,designated,shared_lane,2,,,1
portland,w153284389_n2421552959.jpg,tertiary,,,4,25 mph,reversible,0
portland,w189781339_n4182530119.jpg,tertiary,,,2,,yes,0
portland,w520191526_n40706130.jpg,primary,designated,lane,2,35 mph,yes,1
portland,w396087246_n5465784627.jpg,secondary,designated,lane,5,40 mph,,1
portland,w105107197_n4311849255.jpg,tertiary,,lane,3,15 mph,,1
portland,w171946643_n1343662780.jpg,tertiary,designated,lane,,,,1
portland,w305365205_n40621379.jpg,tertiary,,,,30 mph,,0
portland,w428234194_n53129311.jpg,secondary,,,5,30 mph,,0
portland,w203303310_n1713500322.jpg,secondary,designated,lane,,35 mph,,1
portland,w427893444_n53131159.jpg,secondary,,,,,,0
portland,w418563941_n1366205475.jpg,secondary,designated,,2,25 mph,,1
portland,w39453491_n302981390.jpg,tertiary,designated,,,25 mph,,1
portland,w418808375_n40479237.jpg,primary,yes,,5,35 mph,,1
portland,w428248874_n3229362680.jpg,secondary,designated,,2,30 mph,yes,1
portland,w193403329_n1433965636.jpg,tertiary,designated,,2,35 mph,,1
portland,w433173104_n5113845446.jpg,secondary,designated,shared_lane,3,30 mph,,1
portland,w586787209_n5606261681.jpg,secondary,,,2,30 mph,yes,0
portland,w595610412_n5080366356.jpg,tertiary,designated,,3,,yes,1
portland,w164242785_n4026988257.jpg,primary,,,5,30 mph,yes,0
portland,w5526405_n1395454700.jpg,tertiary,,,,,yes,0
portland,w621283307_n3054767120.jpg,tertiary,,,2,30 mph,,0
portland,w118979585_n1865340211.jpg,secondary,,,,25 mph,,0
portland,w418551798_n4189359739.jpg,primary,yes,,3,35 mph,yes,1
portland,w122000698_n5002172285.jpg,secondary,,,3,35 mph,yes,0
portland,w11817366_n2173708038.jpg,secondary,,,3,,no,0
portland,w537697029_n4694462210.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w6468831_n53042898.jpg,primary,,,2,40 mph,yes,0
portland,w366442227_n3704209242.jpg,tertiary,designated,lane,2,35 mph,yes,1
portland,w396062382_n1433159128.jpg,secondary,designated,lane,5,35 mph,,1
portland,w123155177_n1368361374.jpg,primary,yes,,4,30 mph,yes,1
portland,w428247195_n1693857379.jpg,secondary,designated,lane,4,30 mph,,1
portland,w135716997_n2014599850.jpg,tertiary,,,,25 mph,yes,0
portland,w56187074_n1711774580.jpg,tertiary,designated,,2,20 mph,,1
portland,w385200508_n3834655063.jpg,secondary,,,2,30 mph,yes,0
portland,w6367920_n1769037996.jpg,tertiary,designated,no,2,30 mph,,1
portland,w370819953_n60562406.jpg,motorway,,,3,45 mph,yes,0
portland,w4856785_n31253061.jpg,motorway,yes,,3,45 mph,yes,1
portland,w43182337_n5171980737.jpg,secondary,,,7,45 mph,-1,0
portland,w117996457_n1385362513.jpg,secondary,designated,,3,,yes,1
portland,w4910412_n3024987954.jpg,primary,,,2,40 mph,yes,0
portland,w280957323_n1808380996.jpg,secondary,,,,,yes,0
portland,w106928141_n4029139623.jpg,motorway,,,3,60 mph,yes,0
portland,w542826801_n4211895158.jpg,primary,yes,,4,35 mph,,1
portland,w263719146_n916273755.jpg,secondary,designated,lane,3,,,1
portland,w105682808_n1216973267.jpg,secondary,,,4,30 mph,,0
portland,w60428961_n1367076623.jpg,tertiary,designated,lane,1,25 mph,yes,1
portland,w603468141_n5728706637.jpg,tertiary,designated,lane,2,35 mph,yes,1
portland,w240704055_n5321015061.jpg,secondary,,,2,30 mph,yes,0
portland,w127687027_n4580425258.jpg,tertiary,designated,,2,30 mph,,1
portland,w332485445_n3536009502.jpg,primary,,,3,40 mph,no,0
portland,w42000034_n176370815.jpg,secondary,designated,,2,35 mph,yes,1
portland,w125266962_n40688714.jpg,primary,designated,,2,25 mph,,1
portland,w6394525_n2578625008.jpg,tertiary,,,,,,0
portland,w396062402_n1576201761.jpg,secondary,designated,,3,30 mph,,1
portland,w589306354_n5627342018.jpg,secondary,designated,,5,35 mph,,1
portland,w237178033_n1202282999.jpg,primary,designated,lane,4,35 mph,,1
portland,w188833647_n1410616924.jpg,tertiary,yes,,,35 mph,,1
portland,w486837835_n4793871461.jpg,secondary,yes,,,25 mph,yes,1
portland,w134015588_n5531008360.jpg,tertiary,designated,lane,2,25 mph,no,1
portland,w322086195_n1747994794.jpg,secondary,designated,lane,3,35 mph,,1
portland,w117752490_n1385362604.jpg,tertiary,,lane,2,,yes,1
portland,w586090759_n5600478305.jpg,tertiary,,,2,,,0
portland,w158265862_n1704993069.jpg,secondary,,,2,30 mph,yes,0
portland,w32148647_n53208773.jpg,secondary,,,,,,0
portland,w595710749_n3893023105.jpg,secondary,designated,lane,2,35 mph,,1
portland,w428295787_n5422262686.jpg,secondary,,,4,35 mph,,0
portland,w427901465_n4270665747.jpg,secondary,designated,shared_lane,5,,no,1
portland,w568043367_n829673826.jpg,tertiary,designated,lane,3,30 mph,no,1
portland,w428247252_n4273759210.jpg,secondary,,,2,30 mph,,0
portland,w142976279_n1999237287.jpg,tertiary,designated,lane,2,25 mph,,1
portland,w428006495_n53196492.jpg,secondary,designated,shared_lane,3,,no,1
portland,w516501460_n106032895.jpg,tertiary,,,4,,,0
portland,w299972170_n4961745747.jpg,primary,,,,25 mph,,0
portland,w428018919_n4271725919.jpg,secondary,designated,shared_lane,,,,1
portland,w189777912_n1396604478.jpg,tertiary,designated,track,3,,,1
portland,w384441549_n2672468872.jpg,secondary,designated,shared_lane,2,30 mph,,1
portland,w552712284_n5336003162.jpg,secondary,,,,,yes,0
portland,w5522164_n333930235.jpg,tertiary,,,,,yes,0
portland,w49098926_n1383317568.jpg,motorway,no,,,50 mph,yes,0
portland,w332752100_n3398864235.jpg,tertiary,,,1,30 mph,yes,0
portland,w604724907_n1395454701.jpg,tertiary,designated,lane,3,25 mph,yes,1
portland,w342661002_n1876920635.jpg,secondary,,,,35 mph,yes,0
portland,w389654082_n53195093.jpg,secondary,designated,lane,2,30 mph,,1
portland,w621283299_n94290075.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w604479687_n40732443.jpg,secondary,yes,,4,25 mph,,1
portland,w391233457_n176572149.jpg,secondary,,,3,30 mph,no,0
portland,w428087145_n2513576451.jpg,primary,designated,shared_lane,4,30 mph,yes,1
portland,w428243943_n5321443807.jpg,primary,designated,,3,30 mph,yes,1
portland,w117163007_n380037307.jpg,tertiary,designated,lane,,20 mph,,1
portland,w389271443_n3701992805.jpg,tertiary,,,2,30 mph,,0
portland,w105820844_n53202744.jpg,secondary,designated,shared_lane,,35 mph,yes,1
portland,w302715367_n104905272.jpg,secondary,designated,,,25 mph,,1
portland,w603948962_n40476878.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w294921114_n1252114615.jpg,primary,,,,25 mph,yes,0
portland,w98663114_n40549079.jpg,tertiary,designated,,2,25 mph,,1
portland,w188833635_n40583585.jpg,tertiary,designated,,,35 mph,,1
portland,w158943656_n288361109.jpg,tertiary,,,,30 mph,,0
portland,w117295346_n2022658749.jpg,primary,designated,,5,30 mph,,1
portland,w461664957_n40595499.jpg,tertiary,,,,25 mph,,0
portland,w188507906_n2463367162.jpg,secondary,designated,,,45 mph,,1
portland,w31724299_n40532065.jpg,tertiary,,,,25 mph,,0
portland,w428002612_n812229940.jpg,primary,designated,lane,5,30 mph,,1
portland,w532422520_n5166483559.jpg,secondary,,,4,35 mph,no,0
portland,w133955828_n1346030766.jpg,secondary,designated,shared_lane,2,20 mph,yes,1
portland,w118514929_n4939546958.jpg,tertiary,,,,25 mph,,0
portland,w119661518_n1829040949.jpg,tertiary,designated,lane,1,,yes,1
portland,w198368885_n2085065556.jpg,secondary,designated,,,30 mph,yes,1
portland,w400523655_n2047328986.jpg,secondary,designated,,3,30 mph,yes,1
portland,w23592541_n1376373011.jpg,tertiary,,,2,,,0
portland,w625851627_n3907606947.jpg,tertiary,designated,,,,,1
portland,w203307785_n1396494513.jpg,tertiary,,,,,,0
portland,w403107078_n105098649.jpg,secondary,designated,,,,,1
portland,w418890388_n1321229987.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w125693822_n1395428454.jpg,primary,yes,,,30 mph,yes,1
portland,w124788583_n1387744803.jpg,tertiary,designated,lane,,30 mph,yes,1
portland,w428005313_n4271620146.jpg,secondary,,,,,,0
portland,w4798505_n3398864237.jpg,secondary,,,1,30 mph,yes,0
portland,w226579493_n105712945.jpg,secondary,designated,,3,,no,1
portland,w350438740_n348495080.jpg,primary,designated,,2,25 mph,no,1
portland,w154817336_n1396606630.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w418661770_n1337570358.jpg,secondary,,lane,4,25 mph,,1
portland,w634081888_n3659288068.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w282174242_n1910942113.jpg,secondary,,,2,30 mph,no,0
portland,w118667167_n2049401977.jpg,secondary,yes,,,40 mph,,1
portland,w454991385_n4998819645.jpg,tertiary,,,2,25 mph,no,0
portland,w169284915_n1777272637.jpg,primary,designated,lane,1,35 mph,yes,1
portland,w604743362_n40509722.jpg,secondary,designated,lane,2,35 mph,,1
portland,w428097440_n2776431137.jpg,secondary,,,5,30 mph,,0
portland,w54362033_n105254577.jpg,tertiary,designated,,2,30 mph,,1
portland,w595610427_n2396768970.jpg,tertiary,designated,lane,,,yes,1
portland,w428087139_n5771940600.jpg,secondary,,,5,30 mph,,0
portland,w372143243_n151197363.jpg,secondary,designated,lane,4,30 mph,,1
portland,w11714306_n1025864126.jpg,secondary,designated,,,,,1
portland,w319202500_n1710330980.jpg,tertiary,designated,shared_lane,1,20 mph,yes,1
portland,w27528316_n302217297.jpg,primary,,,1,35 mph,yes,0
portland,w396089172_n4047065430.jpg,primary,designated,lane,4,35 mph,,1
portland,w428020842_n4726831413.jpg,secondary,,,3,35 mph,yes,0
portland,w45979929_n176512629.jpg,tertiary,,,2,,no,0
portland,w193385773_n1405092752.jpg,primary,designated,lane,,35 mph,,1
portland,w156068306_n40502701.jpg,tertiary,,,,,,0
portland,w139208617_n40736967.jpg,tertiary,designated,shared_lane,,,yes,1
portland,w54226626_n683798368.jpg,secondary,,,2,,,0
portland,w392696876_n3351011803.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w458662898_n684842508.jpg,secondary,,,3,,yes,0
portland,w125237996_n4196250034.jpg,secondary,designated,,5,35 mph,,1
portland,w418651076_n5077731232.jpg,primary,designated,lane,4,35 mph,,1
portland,w31559070_n40688845.jpg,tertiary,designated,,2,25 mph,,1
portland,w388614005_n60413953.jpg,secondary,,,4,30 mph,no,0
portland,w99135726_n40533678.jpg,secondary,,,2,30 mph,yes,0
portland,w260373861_n5426441119.jpg,tertiary,designated,shared_lane,,,,1
portland,w172448524_n1833546204.jpg,primary,,,2,40 mph,yes,0
portland,w263823512_n339495132.jpg,primary,designated,lane,3,30 mph,,1
portland,w60428957_n1367076700.jpg,tertiary,designated,lane,1,25 mph,yes,1
portland,w362863187_n176568579.jpg,tertiary,designated,lane,1,35 mph,yes,1
portland,w398080582_n176458600.jpg,tertiary,,,1,,yes,0
portland,w263823664_n812229949.jpg,primary,designated,shared_lane,,30 mph,,1
portland,w418897358_n1387907599.jpg,secondary,designated,lane,,20 mph,,1
portland,w375197209_n104721783.jpg,tertiary,designated,lane,,,yes,1
portland,w402964029_n1400141979.jpg,tertiary,designated,,3,20 mph,,1
portland,w5530233_n3733571937.jpg,tertiary,designated,,3,30 mph,,1
portland,w236943227_n40661094.jpg,motorway,no,,3,55 mph,yes,0
portland,w117150879_n1319678082.jpg,secondary,designated,,4,25 mph,,1
portland,w11952776_n107601670.jpg,tertiary,designated,,,,,1
portland,w531644380_n52996786.jpg,tertiary,,,4,,,0
portland,w51385199_n656070628.jpg,secondary,,,2,,yes,0
portland,w379692607_n104712752.jpg,secondary,,,3,25 mph,,0
portland,w420139829_n4201182708.jpg,tertiary,designated,,3,35 mph,,1
portland,w604404158_n1409093193.jpg,primary,designated,lane,5,30 mph,,1
portland,w134015585_n3338184158.jpg,tertiary,designated,,3,30 mph,,1
portland,w401858826_n4042665193.jpg,tertiary,designated,shared_lane,1,25 mph,yes,1
portland,w373281105_n2632905634.jpg,tertiary,designated,,1,30 mph,yes,1
portland,w332085444_n357800027.jpg,secondary,,,2,30 mph,,0
portland,w69333880_n1392981225.jpg,secondary,designated,lane,,25 mph,yes,1
portland,w11829789_n3818054981.jpg,tertiary,designated,,,,,1
portland,w27593290_n386890304.jpg,tertiary,designated,,,20 mph,,1
portland,w533099979_n176571980.jpg,secondary,designated,lane,3,45 mph,-1,1
portland,w117169179_n1319830085.jpg,primary,designated,lane,,40 mph,yes,1
portland,w127697507_n2243303363.jpg,primary,,,5,30 mph,,0
portland,w332752097_n670081601.jpg,secondary,designated,lane,5,30 mph,,1
portland,w354924497_n3605736593.jpg,tertiary,designated,lane,,30 mph,yes,1
portland,w532422488_n5166482791.jpg,secondary,,,4,25 mph,no,0
portland,w13726933_n30279427.jpg,secondary,,,4,30 mph,,0
portland,w11837579_n1703822565.jpg,tertiary,designated,shared_lane,,,,1
portland,w159591156_n4337918648.jpg,primary,,,2,30 mph,yes,0
portland,w306258906_n30230311.jpg,motorway,no,,4,60 mph,yes,0
portland,w61032261_n3624236999.jpg,secondary,,,3,30 mph,,0
portland,w11700813_n271197824.jpg,secondary,,,4,25 mph,,0
portland,w370826211_n687131784.jpg,secondary,,,4,,,0
portland,w119702106_n40404845.jpg,secondary,designated,,2,30 mph,,1
portland,w61856735_n399325955.jpg,tertiary,designated,,2,35 mph,yes,1
portland,w428221351_n59993252.jpg,secondary,designated,shared_lane,2,30 mph,,1
portland,w169290281_n5070810204.jpg,tertiary,,,1,25 mph,yes,0
portland,w130001039_n40540626.jpg,tertiary,designated,,2,25 mph,,1
portland,w150843657_n1637115824.jpg,secondary,designated,lane,,,yes,1
portland,w347092907_n2507633641.jpg,secondary,,,5,30 mph,,0
portland,w6480349_n53220829.jpg,tertiary,,,2,30 mph,,0
portland,w35553850_n30232632.jpg,primary,,,,,,0
portland,w90210357_n1421585525.jpg,primary,yes,,,30 mph,,1
portland,w118946794_n40611492.jpg,tertiary,designated,,2,20 mph,,1
portland,w31068289_n2554714556.jpg,secondary,,,3,,,0
portland,w5516791_n1101022437.jpg,tertiary,,,1,35 mph,yes,0
portland,w389459275_n3671060704.jpg,motorway,yes,,4,45 mph,yes,1
portland,w418663429_n1382074561.jpg,primary,designated,lane,3,30 mph,yes,1
portland,w392589563_n1970479994.jpg,secondary,,,4,30 mph,,0
portland,w392696869_n741751041.jpg,secondary,designated,shared_lane,2,30 mph,yes,1
portland,w328363386_n176468918.jpg,secondary,,,2,40 mph,,0
portland,w347402552_n2532446940.jpg,primary,,,4,,,0
portland,w54500408_n106130062.jpg,tertiary,,,,,,0
portland,w418897515_n1401750446.jpg,secondary,,,3,30 mph,,0
portland,w265589964_n1685862469.jpg,primary,,,2,25 mph,,0
portland,w125819563_n1396467604.jpg,tertiary,designated,lane,,30 mph,yes,1
portland,w54583025_n104714610.jpg,tertiary,,,,,,0
portland,w391594113_n40414020.jpg,tertiary,yes,lane,,,,1
portland,w297615267_n53246709.jpg,secondary,,,,,yes,0
portland,w458662911_n1244193124.jpg,secondary,,,3,,yes,0
portland,w134071588_n4464187738.jpg,tertiary,,,,,,0
portland,w418551095_n1341918345.jpg,primary,yes,,2,35 mph,yes,1
portland,w428100738_n5440208419.jpg,primary,,,6,30 mph,,0
portland,w428094936_n4694356211.jpg,primary,,,5,30 mph,,0
portland,w125684987_n5224060373.jpg,primary,yes,,,40 mph,,1
portland,w428230978_n4608671876.jpg,secondary,,,5,30 mph,,0
portland,w428094935_n5189017968.jpg,primary,,,5,30 mph,,0
portland,w396339244_n5182731657.jpg,secondary,designated,,2,35 mph,yes,1
portland,w625479011_n105963881.jpg,primary,,shared_lane,4,35 mph,,1
portland,w371983003_n176588600.jpg,secondary,designated,,2,35 mph,yes,1
portland,w428308183_n4274263043.jpg,secondary,yes,,5,30 mph,,1
portland,w532648440_n176417725.jpg,secondary,designated,lane,3,40 mph,no,1
portland,w125370654_n4587980158.jpg,tertiary,designated,,2,25 mph,,1
portland,w17018783_n176436085.jpg,tertiary,designated,lane,2,25 mph,no,1
portland,w85769543_n995560161.jpg,tertiary,,,1,30 mph,yes,0
portland,w6388444_n52969693.jpg,tertiary,,,4,,,0
portland,w336155509_n4717769838.jpg,primary,,,3,30 mph,yes,0
portland,w601932315_n1401628105.jpg,tertiary,designated,lane,3,25 mph,,1
portland,w91522030_n333848848.jpg,secondary,designated,lane,2,30 mph,yes,1
portland,w5516144_n40440739.jpg,secondary,,,2,25 mph,,0
portland,w91820405_n40456493.jpg,tertiary,,,,,,0
portland,w49107062_n2078138383.jpg,primary,designated,lane,2,45 mph,yes,1
portland,w362863194_n3671091147.jpg,tertiary,designated,lane,1,35 mph,yes,1
portland,w601932319_n5719316491.jpg,tertiary,designated,,3,30 mph,,1
portland,w22760310_n4243609928.jpg,tertiary,,,2,30 mph,,0
portland,w356882082_n2840835630.jpg,motorway,no,,2,50 mph,yes,0
portland,w135583251_n40721403.jpg,secondary,designated,lane,4,45 mph,,1
portland,w126454360_n40647445.jpg,tertiary,yes,no,2,20 mph,no,1
portland,w11956344_n105075863.jpg,secondary,designated,lane,,,no,1
portland,w153256208_n105888865.jpg,tertiary,,,4,,,0
portland,w30368923_n333376628.jpg,tertiary,designated,,,,,1
portland,w6426954_n5113845451.jpg,tertiary,designated,lane,1,25 mph,yes,1
portland,w11956345_n339263406.jpg,secondary,designated,lane,,,no,1
portland,w621378264_n1855069497.jpg,primary,designated,shared_lane,3,30 mph,yes,1
portland,w30474322_n2142117409.jpg,motorway,no,,3,55 mph,yes,0
portland,w54448151_n5312910078.jpg,secondary,,,5,25 mph,no,0
portland,w156099856_n1684010984.jpg,tertiary,,,,,yes,0
portland,w600089089_n1417611459.jpg,primary,designated,,4,40 mph,,1
portland,w268548982_n1685862751.jpg,secondary,designated,,2,25 mph,no,1
portland,w193061405_n1237645890.jpg,primary,designated,lane,5,40 mph,,1
portland,w123485323_n1376894595.jpg,primary,,,,35 mph,yes,0
portland,w34817328_n4030476006.jpg,motorway,,,5,60 mph,yes,0
portland,w31791630_n40538101.jpg,secondary,,,,25 mph,yes,0
portland,w428249370_n3749906667.jpg,primary,designated,shared_lane,3,30 mph,,1
portland,w292849452_n1769041807.jpg,secondary,,,,25 mph,,0
portland,w120856404_n40524674.jpg,tertiary,designated,shared_lane,,,,1
portland,w428045610_n2141683403.jpg,secondary,,,2,35 mph,yes,0
portland,w428312532_n4274293580.jpg,primary,designated,shared_lane,7,30 mph,,1
portland,w394229196_n4828484553.jpg,tertiary,,,2,30 mph,,0
portland,w11834136_n105097546.jpg,tertiary,designated,,,,yes,1
portland,w596819392_n5531007944.jpg,secondary,designated,lane,4,35 mph,no,1
portland,w160390329_n40505608.jpg,motorway,no,,2,50 mph,yes,0
portland,w533100932_n5172455292.jpg,secondary,designated,lane,2,45 mph,yes,1
portland,w188545793_n1496014587.jpg,secondary,,,,30 mph,,0
portland,w256891818_n4011970370.jpg,secondary,designated,shared_lane,2,30 mph,yes,1
portland,w31779896_n2633260268.jpg,secondary,designated,lane,1,,yes,1
portland,w428097444_n4272380198.jpg,secondary,designated,lane,3,30 mph,yes,1
portland,w500805371_n5321052655.jpg,primary,designated,,4,30 mph,,1
portland,w418666970_n1410446592.jpg,primary,yes,,,35 mph,,1
portland,w634041347_n4694838339.jpg,tertiary,,,2,30 mph,,0
portland,w428243940_n3721753313.jpg,primary,designated,,3,30 mph,yes,1
portland,w5528881_n40607968.jpg,tertiary,designated,lane,,25 mph,,1
portland,w190516425_n1319830072.jpg,primary,designated,lane,2,30 mph,yes,1
portland,w626962051_n176560475.jpg,secondary,designated,,2,40 mph,yes,1
portland,w11685997_n104528126.jpg,secondary,designated,,,,yes,1
portland,w521162049_n5078353663.jpg,primary,,,4,35 mph,-1,0
portland,w11712903_n687162982.jpg,tertiary,designated,,,,yes,1
portland,w55189323_n5843482549.jpg,tertiary,,,4,,,0
portland,w573669452_n4580665840.jpg,secondary,,,2,30 mph,,0
portland,w400523651_n540971429.jpg,secondary,,,2,30 mph,no,0
portland,w399138115_n176397243.jpg,secondary,designated,,4,35 mph,no,1
portland,w621378265_n2476114290.jpg,primary,designated,,3,30 mph,yes,1
portland,w385650096_n1076431031.jpg,tertiary,,,2,,yes,0
portland,w507127732_n176436097.jpg,tertiary,designated,lane,2,25 mph,no,1
portland,w143690693_n2141995926.jpg,primary,yes,,,30 mph,yes,1
portland,w205288380_n2152614482.jpg,tertiary,,,,,yes,0
portland,w617594899_n5838028086.jpg,tertiary,,,,,yes,0
portland,w11701462_n3736781673.jpg,secondary,designated,,4,25 mph,,1
portland,w190660163_n40475274.jpg,tertiary,designated,,2,35 mph,,1
portland,w141553009_n2152722620.jpg,tertiary,designated,,,,,1
portland,w118838184_n1322768412.jpg,tertiary,designated,lane,,25 mph,yes,1
portland,w116305592_n40654131.jpg,primary,yes,,2,35 mph,,1
portland,w418804344_n4115283179.jpg,primary,yes,,,30 mph,yes,1
portland,w389322091_n585819671.jpg,primary,designated,lane,3,30 mph,,1
portland,w31826899_n1275065791.jpg,secondary,,,2,30 mph,yes,0
portland,w32147762_n53119154.jpg,tertiary,,,2,30 mph,,0
portland,w506516234_n176538294.jpg,tertiary,designated,,2,25 mph,no,1
portland,w511148582_n5000626241.jpg,motorway,no,,5,60 mph,yes,0
portland,w123519145_n4582408137.jpg,tertiary,designated,,,,,1
portland,w533331378_n4306288683.jpg,primary,designated,shared_lane,,30 mph,no,1
portland,w394507580_n1323325021.jpg,tertiary,designated,lane,1,30 mph,yes,1
portland,w501343334_n40584257.jpg,tertiary,,,2,25 mph,,0
portland,w6443378_n1808961407.jpg,primary,designated,shared_lane,3,30 mph,yes,1
portland,w465971490_n29545387.jpg,motorway,no,,4,60 mph,yes,0
portland,w404164455_n4064420515.jpg,tertiary,designated,,2,,,1
portland,w124329432_n1384159649.jpg,secondary,,,4,,,0
portland,w418945373_n4191526787.jpg,tertiary,designated,,,20 mph,,1
portland,w260372331_n2546072961.jpg,tertiary,designated,lane,,,,1
portland,w120857166_n1368503710.jpg,secondary,yes,,2,25 mph,,1
portland,w123502684_n40570201.jpg,tertiary,designated,,2,15 mph,,1
portland,w11686535_n4081682288.jpg,secondary,,,4,,,0
portland,w99134457_n2134258525.jpg,tertiary,designated,,,,,1
portland,w428021333_n4271749281.jpg,motorway,,,3,60 mph,yes,0
portland,w177678602_n1880987636.jpg,motorway,no,,3,60 mph,yes,0
portland,w98943723_n923874028.jpg,tertiary,designated,,,,,1
portland,w139193592_n1417675515.jpg,primary,yes,,,40 mph,,1
portland,w203425482_n2134362003.jpg,secondary,designated,lane,3,35 mph,,1
portland,w118756156_n1334933388.jpg,secondary,,lane,,35 mph,yes,1
portland,w428093491_n4272355594.jpg,secondary,designated,shared_lane,3,30 mph,yes,1
portland,w428092563_n5427011845.jpg,secondary,designated,lane,4,30 mph,,1
portland,w398631789_n176429492.jpg,secondary,designated,,5,35 mph,,1
portland,w188690226_n40622698.jpg,tertiary,designated,,,30 mph,,1
portland,w189909410_n2005241419.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w5517673_n5300069394.jpg,primary,yes,,3,35 mph,,1
portland,w33972516_n1498237352.jpg,secondary,designated,lane,2,30 mph,,1
portland,w515369741_n5033281967.jpg,secondary,designated,lane,3,30 mph,,1
portland,w54455407_n686152506.jpg,motorway,no,,3,55 mph,yes,0
portland,w294921095_n107601618.jpg,tertiary,,,,,,0
portland,w604479704_n40550790.jpg,secondary,yes,lane,5,35 mph,,1
portland,w121635815_n5320857297.jpg,motorway,,,3,55 mph,yes,0
portland,w180773592_n1912402097.jpg,tertiary,,,,20 mph,yes,0
portland,w428089348_n4386603580.jpg,secondary,,,5,30 mph,,0
portland,w205148866_n40378339.jpg,tertiary,designated,,2,30 mph,,1
portland,w6476313_n1778657888.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w31526965_n1649636394.jpg,tertiary,designated,,,25 mph,,1
portland,w11835359_n2610616208.jpg,primary,,,4,,,0
portland,w552712282_n107557537.jpg,secondary,,,,,,0
portland,w604404154_n5735128637.jpg,primary,designated,lane,4,30 mph,,1
portland,w39558778_n1829184958.jpg,secondary,designated,lane,2,30 mph,,1
portland,w205290795_n2152722676.jpg,tertiary,,,2,35 mph,yes,0
portland,w303333737_n1837173031.jpg,tertiary,designated,,,25 mph,,1
portland,w205408000_n40391326.jpg,tertiary,designated,,,25 mph,yes,1
portland,w405047955_n1572502671.jpg,tertiary,,,1,,yes,0
portland,w124616359_n1386615812.jpg,tertiary,designated,lane,2,45 mph,,1
portland,w337673341_n3447400930.jpg,tertiary,designated,lane,2,30 mph,yes,1
portland,w398847720_n5531007857.jpg,primary,,,5,35 mph,,0
portland,w617098972_n53142974.jpg,secondary,,,4,30 mph,,0
portland,w135566748_n5852594517.jpg,primary,designated,lane,3,40 mph,,1
portland,w425646003_n281493446.jpg,secondary,designated,lane,2,30 mph,,1
portland,w11818152_n2522759112.jpg,tertiary,designated,lane,2,25 mph,,1
portland,w4910417_n32096174.jpg,primary,,,2,40 mph,yes,0
portland,w55128130_n3159073364.jpg,tertiary,designated,,,,,1
portland,w117147572_n1373998681.jpg,tertiary,,,,25 mph,,0
portland,w123689403_n1733457469.jpg,motorway,no,,3,55 mph,yes,0
portland,w556125101_n5364734402.jpg,secondary,designated,shared_lane,3,30 mph,no,1
portland,w465555716_n3683133869.jpg,tertiary,designated,,2,,,1
portland,w118827893_n1386994178.jpg,tertiary,designated,,2,,yes,1
portland,w400523669_n2047328920.jpg,secondary,designated,,3,30 mph,yes,1
portland,w6425823_n4698465137.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w347013169_n3534619831.jpg,primary,,,2,35 mph,,0
portland,w174020449_n3628302517.jpg,secondary,designated,,2,35 mph,,1
portland,w399347266_n4020829972.jpg,primary,,,2,45 mph,yes,0
portland,w17017846_n5172479562.jpg,secondary,designated,lane,3,45 mph,-1,1
portland,w418785130_n40576333.jpg,secondary,yes,,,25 mph,,1
portland,w418647691_n2133061325.jpg,primary,yes,,,40 mph,,1
portland,w320550271_n40546222.jpg,secondary,designated,lane,,35 mph,,1
portland,w220079187_n1275149153.jpg,secondary,no,,2,35 mph,yes,0
portland,w418575081_n2111446175.jpg,primary,designated,lane,4,45 mph,,1
portland,w428301128_n289460753.jpg,secondary,designated,shared_lane,4,30 mph,no,1
portland,w189930584_n1683665942.jpg,primary,yes,,2,35 mph,yes,1
portland,w428231559_n4273647456.jpg,secondary,,,3,30 mph,yes,0
portland,w603948954_n1081572257.jpg,tertiary,designated,lane,3,30 mph,,1
portland,w512394185_n106128243.jpg,secondary,,,4,25 mph,no,0
